signal_date,entry_date,exit_date,entry_price,stop_price,target_price,exit_price,atr_at_signal,outcome,r_multiple,split,holding_period_days,entry_bar,exit_bar,bars_held,stop_distance,target_distance,cond_weekly_ok,cond_daily_trend_ok,cond_pullback,cond_confirm,weekly_separation,weekly_ema10,weekly_ema20,weekly_close,weekly_ema_separation_pct,price_vs_weekly_ema20_pct,ema20_ema50_gap,ema20_ema50_gap_atr,ema50_slope5,atr_pct,atr_pctile_100,breakout_pips,breakout_atr,candle_range,candle_body,candle_range_atr,concurrent_positions,win_streak_at_exit,loss_streak_at_exit,exit_year,exit_month,exit_quarter
2020-10-20,2020-10-21,2020-10-28,1.1825400000000001,1.1754375386381581,1.1967449227236842,1.1754375386381581,0.0071024613618420095,stop,-1.0,validation,7,4380,4385,6,0.007102461361842005,0.01420492272368401,True,True,True,True,1.176140637965993,1.1728193352802354,1.1599629248617473,1.17177,0.01097178662919179,0.010178838379390345,0.002739262612553084,0.3856779323390309,0.0004722925417073309,0.006006817795874501,0.06,30.399999999999316,0.42802063188014494,0.008050000000000113,0.005639999999999867,1.1334098969195041,2,0,3,2020,2020-10,2020Q4
2021-01-21,2021-01-22,2021-01-27,1.2169400000000001,1.2095568526667484,1.2317062946665038,1.2095568526667484,0.007383147333251848,stop,-1.0,validation,5,4445,4448,4,0.007383147333251738,0.014766294666503699,True,True,True,True,1.2162542928612128,1.208219941712267,1.1942580214224878,1.20778,0.011559986330109094,0.011322493410097544,0.007192168069266591,0.9741330823610774,0.0005203662189867675,0.006067775056503104,0.44,9.600000000000719,0.13002584895962624,0.006260000000000154,0.005759999999999987,0.8478768900908534,1,0,5,2021,2021-01,2021Q1
2021-02-19,2021-02-22,2021-03-01,1.21238,1.2059423266673186,1.2252553466653628,1.2059423266673186,0.006437673332681419,stop,-1.0,validation,7,4466,4471,6,0.006437673332681415,0.01287534666536283,True,True,True,True,1.2102172003493537,1.2098630296820012,1.1999281111769275,1.21179,0.00819854801993222,0.009885499566668088,0.0009474868692567195,0.14717846344372873,7.880658719439104e-05,0.005313233687413995,0.03,21.599999999999397,0.3355249464172884,0.006210000000000049,0.0025500000000000522,0.9646342209497387,2,0,7,2021,2021-03,2021Q1
2021-02-22,2021-02-23,2021-02-26,1.21619,1.209655017619653,1.229259964760694,1.209655017619653,0.0065349823803470194,stop,-1.0,validation,3,4467,4470,4,0.00653498238034711,0.013069964760693997,True,True,True,True,1.2107727050779866,1.2101842970125465,1.2010425767791248,1.21163,0.007544976794418787,0.008815193920325268,0.0012370980088738381,0.18930395475804573,0.00020473574063784028,0.005373942173715735,0.06,16.00000000000046,0.24483616127440622,0.007799999999999807,0.0038200000000001566,1.1935762862126666,2,0,6,2021,2021-02,2021Q1
2021-05-06,2021-05-07,2021-05-18,1.20652,1.200068828603222,1.2194223427935562,1.2194223427935562,0.0064511713967781254,target,2.0,validation,11,4519,4526,8,0.006451171396778088,0.012902342793556176,True,True,True,True,1.2019399862543916,1.198065074861465,1.1972160705839516,1.20234,0.0007061266176899481,0.004279870227225648,0.0024720733454413057,0.3831975920955875,0.0008736468235817085,0.005347722364157805,0.18,36.79999999999905,0.5704390371394858,0.007800000000000029,0.005649999999999933,1.209082741763076,1,1,0,2021,2021-05,2021Q2
2021-06-07,2021-06-08,2021-06-11,1.2193100000000001,1.2127277807989352,1.2324744384021302,1.2127277807989352,0.006582219201065011,stop,-1.0,validation,3,4541,4544,4,0.006582219201064943,0.013164438402130108,True,True,True,True,1.2168216053542897,1.2103094415153872,1.2051244043222369,1.21688,0.004260927283832697,0.009754673986852364,0.006370151264034396,0.967781696331793,0.0017189913806985313,0.005398890402618983,0.36,6.899999999998574,0.10482786715583925,0.005670000000000064,0.0026199999999998447,0.8614116040199103,1,0,1,2021,2021-06,2021Q2
2023-01-06,2023-01-09,2023-01-12,1.06465,1.0547744022721341,1.084401195455732,1.084401195455732,0.00987559772786592,target,2.0,validation,3,4953,4956,4,0.009875597727865948,0.019751195455731896,True,True,True,True,1.0582233142175639,1.0433448936414278,1.032769852635306,1.07049,0.00987869200657814,0.03652328470708546,0.015302519821091431,1.5495284683287975,0.0037260616790504297,0.009276258656095583,0.13,14.499999999999513,0.1468265557140399,0.01639999999999997,0.012430000000000163,1.660658974972642,1,1,0,2023,2023-01,2023Q1
2023-03-20,2023-03-21,2023-03-23,1.07244,1.0630793359393458,1.0911613281213084,1.0911613281213084,0.00936066406065422,target,1.9999999999999762,validation,2,5004,5006,3,0.009360664060654278,0.018721328121308334,True,True,True,True,1.0654050807153241,1.0651092840952456,1.0572804077585045,1.06662,0.007339892685999813,0.008833600029812205,0.00018556426243976354,0.019823835278925114,0.0002421990536700669,0.008729764015270612,0.46,37.30000000000011,0.39847600296632374,0.009889999999999954,0.005249999999999977,1.0565489730125768,1,2,0,2023,2023-03,2023Q1
2023-07-07,2023-07-10,2023-07-12,1.09674,1.0896039399778898,1.1110121200442205,1.1110121200442205,0.007136060022110169,target,2.0,final,2,5082,5084,3,0.007136060022110202,0.014272120044220404,True,True,True,True,1.088795030841967,1.0853386965611482,1.0801810696080374,1.09132,0.004726044563565992,0.010312095541541597,0.002486094412215367,0.34838473954990873,0.0008559772081169204,0.0065068478363364355,0.26,66.8000000000002,0.9360907810896902,0.010619999999999852,0.007710000000000106,1.4882161819120272,1,3,0,2023,2023-07,2023Q3
2023-07-26,2023-07-27,2023-07-27,1.10887,1.1017751861545344,1.1230596276909313,1.1017751861545344,0.007094813845465593,stop,-1.0,final,0,5095,5095,1,0.0070948138454656196,0.014189627690931239,True,True,True,True,1.1063256125029879,1.0972116978159856,1.0882067181126798,1.11254,0.008094072755411784,0.022360900261232067,0.00910713401739871,1.2836325541112292,0.0026706942419914004,0.006399218765640473,0.29,0.10000000000065512,0.0014094802510507968,0.006859999999999866,0.003009999999999957,0.9669034522144934,1,0,1,2023,2023-07,2023Q3
2024-01-10,2024-01-11,2024-01-16,1.09742,1.0903099454969298,1.1116401090061403,1.0903099454969298,0.007110054503070131,stop,-1.0,final,5,5213,5216,4,0.007110054503070229,0.014220109006140236,True,True,True,True,1.0948332616465777,1.0885338809361365,1.0837366752417887,1.09395,0.004385214766989092,0.009424175624519287,0.006780792766120758,0.9536906873488527,0.001498730268939541,0.006479826570794644,0.46,6.199999999998429,0.08720045672394298,0.005120000000000013,0.004369999999999985,0.7201069974624232,1,0,2,2024,2024-01,2024Q1
2024-03-20,2024-03-21,2024-03-21,1.09339,1.088034608537652,1.1041007829246963,1.088034608537652,0.005355391462348093,stop,-1.0,final,0,5263,5263,1,0.005355391462348091,0.010710782924696183,True,True,True,True,1.0879679190589873,1.0861944152172658,1.0848322389780176,1.08886,0.0012510113689989252,0.0037127962068833203,0.0018541028543974658,0.34621238567395535,0.0006215634597257491,0.004898642075251631,0.09,55.70000000000075,1.0400733614266706,0.009570000000000078,0.006669999999999954,1.7869842134386331,1,0,3,2024,2024-03,2024Q1
2024-08-02,2024-08-05,2024-08-14,1.0922500000000002,1.0869676300027769,1.1028147399944468,1.1028147399944468,0.005282369997223271,target,2.0,final,9,5359,5366,8,0.005282369997223313,0.010564739994446626,True,True,True,True,1.0842568781938426,1.0821081776980521,1.0809907198062212,1.08579,0.001029165761179354,0.004439705268366378,0.0021168877964097277,0.40074583899319627,0.0003071067859137244,0.004840393652787266,0.39,77.59999999999988,1.469037572922591,0.014470000000000205,0.012119999999999909,2.7393007319832763,1,1,0,2024,2024-08,2024Q3
2024-09-04,2024-09-05,2024-09-10,1.1085200000000002,1.1027187302183203,1.12012253956336,1.1027187302183203,0.005801269781679936,stop,-1.0,final,5,5382,5385,4,0.00580126978167983,0.011602539563359882,True,True,True,True,1.1052980277596667,1.0960464620827703,1.0897006656058368,1.10535,0.005740983830400835,0.014361131352950739,0.00877137992267607,1.5119758695545527,0.002238102784796636,0.005234338571049558,0.72,10.199999999997988,0.1758235762834023,0.005560000000000009,0.0037799999999998946,0.958410866799913,1,0,1,2024,2024-09,2024Q3
2024-09-12,2024-09-13,2024-09-25,1.10768,1.1018811067383647,1.1192777865232708,1.1192777865232708,0.005798893261635358,target,2.000000000000038,final,12,5388,5396,9,0.005798893261635296,0.011597786523270814,True,True,True,True,1.105339723721631,1.098374378067721,1.0915244117386143,1.10885,0.006177540992115109,0.015872836260060277,0.006883131623005356,1.186973326193666,0.001365106921908943,0.005236351969546932,0.74,19.399999999998307,0.3345465957848528,0.006990000000000052,0.006139999999999812,1.2054024250187332,1,1,0,2024,2024-09,2024Q3
2025-03-28,2025-03-31,2025-04-03,1.08179,1.073708935802437,1.0979521283951261,1.0979521283951261,0.00808106419756309,target,2.0,final,3,5527,5530,4,0.008081064197563048,0.016162128395126096,True,True,True,True,1.0771197321934192,1.06152800758512,1.059862851281695,1.08171,0.0015393740498145505,0.02061318470770547,0.012056592055892823,1.4919559801948592,0.003125687296558377,0.007461119756957491,0.37,10.40000000000152,0.1286959210537855,0.007980000000000098,0.003450000000000175,0.987493701931799,1,2,0,2025,2025-04,2025Q2
2025-04-03,2025-04-04,2025-04-04,1.1052000000000002,1.0951547760165923,1.125290447966816,1.0951547760165923,0.010045223983407948,stop,-1.0,final,0,5531,5531,1,0.010045223983407903,0.020090447966815805,True,True,True,True,1.0808046309880068,1.0654483698423707,1.0620749606834383,1.08309,0.0031146157373185615,0.019786775975811303,0.012391515406082076,1.2335728328755617,0.004085765642866779,0.009089137599334005,1.0,128.49999999999807,1.2792148807457762,0.03369,0.022379999999999844,3.353832632865824,1,0,1,2025,2025-04,2025Q2
2025-05-19,2025-05-20,2025-06-05,1.1244200000000002,1.113398731866622,1.1464625362667562,1.1464625362667562,0.01102126813337803,target,1.9999999999999798,final,16,5562,5574,13,0.011021268133378115,0.022042536266756008,True,True,True,True,1.1226904672407239,1.110327096171968,1.0937595491651302,1.11494,0.014859586172204623,0.019364814552738724,0.01345818208401628,1.221110122823165,0.0021613066195527164,0.00980234636312361,0.77,23.899999999998922,0.21685344835788464,0.011500000000000066,0.00653999999999999,1.0434370946091214,2,1,0,2025,2025-06,2025Q2
2025-05-29,2025-05-30,2025-06-12,1.13714,1.126963292923325,1.1574934141533502,1.1574934141533502,0.010176707076675036,target,2.0000000000000218,final,13,5570,5579,10,0.010176707076674951,0.020353414153350124,True,True,True,True,1.1285836728291156,1.1150621695952465,1.0978176873398797,1.13637,0.015175059404390108,0.03511722675332042,0.012792956090805996,1.2570820791459538,0.004232763640319437,0.008950568674020913,0.65,24.800000000000377,0.24369375882737018,0.017400000000000082,0.007390000000000008,1.709786856288789,2,2,0,2025,2025-06,2025Q2
2025-06-23,2025-06-24,2025-06-30,1.15796,1.1487248808971364,1.1764302382057275,1.1764302382057275,0.009235119102863707,target,2.0,final,6,5587,5591,5,0.009235119102863676,0.018470238205727352,True,True,True,True,1.145750596237411,1.1326953387551677,1.113800344464603,1.15162,0.016407316901898835,0.03395550712778492,0.013958603109427425,1.5114697443478577,0.004314445764416863,0.007976437297342985,0.44,34.09999999999913,0.36924266617660734,0.012769999999999948,0.010279999999999845,1.3827650577933654,1,3,0,2025,2025-06,2025Q2
2025-07-21,2025-07-22,2025-07-28,1.16945,1.1610873208135766,1.1861753583728472,1.1610873208135766,0.008362679186423578,stop,-1.0,final,6,5607,5611,5,0.008362679186423527,0.016725358372847055,True,True,True,True,1.1649693874824363,1.1526796665236425,1.1321344088675578,1.16224,0.017677293550458363,0.02659188776229841,0.012636731182012584,1.511086447334693,0.0023967617094238225,0.007151439823514865,0.2,21.999999999999797,0.26307358574409717,0.010190000000000143,0.005880000000000107,1.2185090176056421,1,0,1,2025,2025-07,2025Q3
2025-08-06,2025-08-07,2025-09-16,1.16598,1.156805973539696,1.184328052920608,1.184328052920608,0.009174026460303965,target,2.0,final,40,5619,5647,29,0.009174026460303963,0.018348052920607927,True,True,True,True,1.161048052045472,1.1566820908133473,1.1381369650820599,1.15693,0.016029600521455415,0.016512103107542222,0.0056505023272073185,0.6159239186476141,0.00017215943294046632,0.007869094516613885,0.41,70.39999999999935,0.7673838777838752,0.01036999999999999,0.008349999999999858,1.130365172246996,6,1,0,2025,2025-09,2025Q3
2025-08-22,2025-08-25,2025-08-25,1.17243,1.1640674332073242,1.1891551335853519,1.1640674332073242,0.008362566792675885,stop,-1.0,final,0,5631,5631,1,0.008362566792675885,0.01672513358535177,True,True,True,True,1.1647580165400182,1.1602523087262901,1.1434338421646795,1.17011,0.014373406399065626,0.02332986557824704,0.005212257852905022,0.6232844510695005,0.0014009568707722408,0.007135174137536803,0.2,57.70000000000053,0.6899795413357466,0.015959999999999974,0.011319999999999997,1.9085049358264121,2,0,2,2025,2025-08,2025Q3
2025-08-28,2025-08-29,2025-09-16,1.16809,1.1598280453413783,1.1846139093172439,1.1846139093172439,0.00826195465862184,target,2.000000000000027,final,18,5635,5647,13,0.008261954658621784,0.01652390931724379,True,True,True,True,1.1647607781403413,1.1623918889578737,1.146156333387091,1.17202,0.013852626722054838,0.022565566196783505,0.004462057134826836,0.5400728180189678,0.0012621150250498037,0.007074015273708048,0.14,31.29999999999855,0.3788449742620549,0.006790000000000074,0.0041199999999999015,0.8218394170094248,5,2,0,2025,2025-09,2025Q3
2025-08-29,2025-09-01,2025-09-03,1.16911,1.161032470674137,1.1852650586517264,1.161032470674137,0.00807752932586313,stop,-1.0,final,2,5636,5638,3,0.008077529325863031,0.016155058651726284,True,True,True,True,1.1652454659364992,1.1623918889578737,1.146156333387091,1.17202,0.013852626722054838,0.022565566196783505,0.004572184970416782,0.5660375575211196,0.001127522278969284,0.006904756443871547,0.1,0.9999999999998899,0.012380023143933732,0.005679999999999907,0.0019100000000000783,0.7031853145755019,3,0,3,2025,2025-09,2025Q3
2025-09-05,2025-09-08,2025-09-17,1.1720700000000002,1.1641291209466524,1.1879517581066956,1.1879517581066956,0.007940879053347717,target,2.0,final,9,5641,5648,8,0.007940879053347727,0.015881758106695454,True,True,True,True,1.1661993709998602,1.1637479091473513,1.148412873064511,1.16985,0.013108549030081094,0.01866674210842371,0.004267072600978139,0.5373551935889549,0.0012590174327995474,0.006776592667196659,0.09,48.90000000000061,0.6158008410842795,0.011089999999999822,0.006820000000000048,1.396570823645085,4,3,0,2025,2025-09,2025Q3
2025-09-11,2025-09-12,2025-09-17,1.17371,1.1661030974947246,1.188923805010551,1.188923805010551,0.007606902505275491,target,2.0000000000000293,final,5,5645,5648,4,0.007606902505275404,0.01521380501055103,True,True,True,True,1.1683091302907367,1.1652137438478327,1.150641170867891,1.17181,0.012435952057024385,0.018397420210630993,0.004791416673332938,0.6298774921868691,0.0019885867124449508,0.006482290011227613,0.03,4.699999999999704,0.061785989721048616,0.0080699999999998,0.003409999999999913,1.060878589465705,4,4,0,2025,2025-09,2025Q3
2025-09-22,2025-09-23,2025-09-25,1.18035,1.1724772302555313,1.1960955394889372,1.1724772302555313,0.007872769744468629,stop,-1.0,final,2,5652,5654,3,0.00787276974446871,0.0157455394889372,True,True,True,True,1.1736301279152266,1.1682050681956564,1.1549210038170263,1.17478,0.011307703892328824,0.01719511214822434,0.00637060337822537,0.8091946779850034,0.002848163369993717,0.006672008393830885,0.16,7.399999999999629,0.09399487397937473,0.007719999999999949,0.005309999999999926,0.9805951717848709,1,0,1,2025,2025-09,2025Q3
2026-02-06,2026-02-09,2026-03-02,1.18175,1.1741790747845848,1.1968918504308306,1.1741790747845848,0.007570925215415204,stop,-1.0,final,21,5749,5764,16,0.007570925215415247,0.015141850430830495,True,True,True,True,1.1796554981868497,1.1718706708384092,1.167161346243393,1.18534,0.003972973657360987,0.015575099205535401,0.0056435261973548645,0.7454209408731246,0.0014159236158539645,0.006403990133321382,0.86,0.9000000000014552,0.011887582751034973,0.00602999999999998,0.004050000000000109,0.7964680443180527,1,0,2,2026,2026-03,2026Q1
2026-04-30,2026-05-01,2026-05-14,1.1735,1.1666587314216676,1.1871825371566647,1.1666587314216676,0.00684126857833233,stop,-1.0,final,13,5808,5817,10,0.006841268578332338,0.013682537156664676,True,True,True,True,1.1698890487049105,1.167010404063556,1.166777009753118,1.17187,0.00019916399467347618,0.004365007370139702,0.0017937904698170914,0.2622014395836447,0.0006915854470646021,0.005830543809035949,0.45,12.899999999997913,0.18856151972829718,0.008510000000000018,0.005759999999999987,1.2439213433240868,2,0,3,2026,2026-05,2026Q2
2026-05-06,2026-05-07,2026-05-14,1.1751900000000002,1.168357601471633,1.1888547970567342,1.168357601471633,0.006832398528367074,stop,-1.0,final,7,5812,5817,6,0.006832398528367145,0.013664797056734068,True,True,True,True,1.1704120334442578,1.167912148779273,1.167271580252821,1.17197,0.0005465741669598114,0.004025129906924698,0.0018289441422656427,0.26768698205646907,0.0007023103226091454,0.005814609314037883,0.44,37.00000000000036,0.5415374973573632,0.010479999999999823,0.005630000000000024,1.533868370893247,2,0,4,2026,2026-05,2026Q2
