evaluation_period,trade_number,side,signal_date,entry_date,entry_price,atr14_on_signal,stop_price,target_price,exit_date,exit_price,exit_reason,units_eur,risk_usd,pnl_usd,r_multiple,duration_sessions,balance_before,balance_after
development_70pct,25,LONG,2006-08-04,2006-08-07,1.28839409,0.00919592,1.27460021,1.31598186,2006-08-11,1.27460021,stop,701.96109256,9.68276765,-9.68276765,-1.00000000,5,968.27676488,958.59399723
development_70pct,26,SHORT,2006-10-06,2006-10-09,1.25909698,0.00740548,1.27020520,1.23688054,2006-10-27,1.27020520,stop,862.95902859,9.58593997,-9.58593997,-1.00000000,15,958.59399723,949.00805726
development_70pct,27,LONG,2006-11-09,2006-11-10,1.28369713,0.00689833,1.27334963,1.30439213,2006-11-24,1.30439213,target,917.13747245,9.49008057,18.98016115,2.00000000,11,949.00805726,967.98821841
development_70pct,28,LONG,2006-11-24,2006-11-27,1.31580687,0.00787897,1.30398841,1.33944377,2006-12-08,1.33944377,target,819.04810710,9.67988218,19.35976437,2.00000000,10,967.98821841,987.34798277
development_70pct,29,LONG,2006-12-08,2006-12-11,1.31839156,0.00900940,1.30487746,1.34541977,2007-01-05,1.30487746,stop,730.60559431,9.87347983,-9.87347983,-1.00000000,20,987.34798277,977.47450295
development_70pct,30,LONG,2007-02-14,2007-02-15,1.31390512,0.00763985,1.30244534,1.33682467,2007-03-21,1.33682467,target,852.96128036,9.77474503,19.54949006,2.00000000,25,977.47450295,997.02399301
development_70pct,31,LONG,2007-03-21,2007-03-22,1.33999753,0.00699598,1.32950356,1.36098546,2007-03-23,1.32950356,stop,950.09266108,9.97023993,-9.97023993,-1.00000000,2,997.02399301,987.05375308
development_70pct,32,LONG,2007-04-05,2007-04-06,1.34320128,0.00677924,1.33303242,1.36353899,2007-04-20,1.36353899,target,970.66340376,9.87053753,19.74107506,2.00000000,11,987.05375308,1006.79482814
development_70pct,33,LONG,2007-07-02,2007-07-03,1.36319649,0.00615025,1.35397112,1.38164724,2007-07-18,1.38164724,target,1091.33249754,10.06794828,20.13589656,2.00000000,12,1006.79482814,1026.93072470
development_70pct,34,LONG,2007-07-20,2007-07-23,1.38360429,0.00577686,1.37493900,1.40093486,2007-07-25,1.37493900,stop,1185.10906909,10.26930725,-10.26930725,-1.00000000,3,1026.93072470,1016.66141745
development_70pct,35,LONG,2007-09-07,2007-09-11,1.38089120,0.00849716,1.36814547,1.40638267,2007-09-20,1.40638267,target,797.64837107,10.16661417,20.33322835,2.00000000,8,1016.66141745,1036.99464580
development_70pct,36,LONG,2007-09-20,2007-09-21,1.40769720,0.00834800,1.39517521,1.43274119,2007-10-22,1.43274119,target_gap,828.13851552,10.36994646,20.73989292,2.00000000,22,1036.99464580,1057.73453872
development_70pct,37,LONG,2007-10-26,2007-10-29,1.44079757,0.00906948,1.42719335,1.46800600,2007-11-07,1.46800600,target,777.50488419,10.57734539,21.15469077,2.00000000,8,1057.73453872,1078.88922949
development_70pct,38,LONG,2007-11-07,2007-11-08,1.46250153,0.00904472,1.44893444,1.48963569,2007-11-23,1.48963569,target,795.22572602,10.78889229,21.57778459,2.00000000,12,1078.88922949,1100.46701408
development_70pct,39,LONG,2008-01-08,2008-01-09,1.47069633,0.01649150,1.44595908,1.52017083,2008-01-21,1.44595908,stop,444.86230286,11.00467014,-11.00467014,-1.00000000,9,1100.46701408,1089.46234394
development_70pct,40,LONG,2008-02-08,2008-02-11,1.45319271,0.02201344,1.42017255,1.51923304,2008-02-28,1.51923304,target,329.93849572,10.89462344,21.78924688,2.00000000,14,1089.46234394,1111.25159082
development_70pct,41,LONG,2008-03-12,2008-03-13,1.55419481,0.01566794,1.53069289,1.60119864,2008-04-22,1.60119864,target,472.83451654,11.11251591,22.22503182,2.00000000,28,1111.25159082,1133.47662264
development_70pct,42,LONG,2008-04-22,2008-04-23,1.59818447,0.01744873,1.57201137,1.65053066,2008-04-24,1.57201137,stop,433.06931999,11.33476623,-11.33476623,-1.00000000,2,1133.47662264,1122.14185641
development_70pct,43,LONG,2008-07-02,2008-07-03,1.58800745,0.01336086,1.56796615,1.62809004,2008-07-04,1.56796615,stop,559.91479400,11.22141856,-11.22141856,-1.00000000,2,1122.14185641,1110.92043785
development_70pct,44,LONG,2008-07-11,2008-07-14,1.59149504,0.01679824,1.56629767,1.64188976,2008-07-24,1.56629767,stop,440.88758070,11.10920438,-11.10920438,-1.00000000,9,1110.92043785,1099.81123347
development_70pct,45,SHORT,2008-08-08,2008-08-26,1.46190274,0.01676244,1.48704639,1.41161543,2008-09-08,1.50489092,gap_through_stop,437.41108394,10.99811233,-18.80350690,-1.70970311,10,1099.81123347,1081.00772657
development_70pct,46,LONG,2009-05-08,2009-05-11,1.36239779,0.01837735,1.33483177,1.41752983,2009-06-01,1.41752983,target,392.15229948,10.81007727,21.62015453,2.00000000,16,1081.00772657,1102.62788110
development_70pct,47,LONG,2009-06-02,2009-06-03,1.43073797,0.01733404,1.40473691,1.48274010,2009-06-05,1.40473691,stop,424.07032217,11.02627881,-11.02627881,-1.00000000,3,1102.62788110,1091.60160229
development_70pct,48,LONG,2009-07-20,2009-07-21,1.42176723,0.01449277,1.40002807,1.46524556,2009-09-15,1.46524556,target_gap,502.13601323,10.91601602,21.83203205,2.00000000,41,1091.60160229,1113.43363434
development_70pct,49,LONG,2009-09-15,2009-09-16,1.47080457,0.00651477,1.46103242,1.49034888,2009-09-29,1.45889556,gap_through_stop,1139.39436154,11.13433634,-13.56905660,-1.21866775,10,1113.43363434,1099.86457774
development_70pct,50,LONG,2009-10-13,2009-10-14,1.49300516,0.00663061,1.48305925,1.51289698,2009-10-27,1.48305925,stop,1105.84603138,10.99864578,-10.99864578,-1.00000000,10,1099.86457774,1088.86593196
development_70pct,51,LONG,2009-11-25,2009-11-26,1.51260757,0.01234520,1.49408977,1.54964318,2009-11-27,1.49408977,stop,588.01025595,10.88865932,-10.88865932,-1.00000000,2,1088.86593196,1077.97727264
development_70pct,52,SHORT,2009-12-17,2009-12-18,1.43459678,0.01350941,1.45486089,1.39406856,2010-01-11,1.45486089,stop,531.96380793,10.77977273,-10.77977273,-1.00000000,17,1077.97727264,1067.19749992
development_70pct,53,SHORT,2010-01-20,2010-01-21,1.41111398,0.01288816,1.43044621,1.37244950,2010-02-04,1.37244950,target,552.03000082,10.67197500,21.34395000,2.00000000,11,1067.19749992,1088.54144991
development_70pct,54,SHORT,2010-02-04,2010-02-05,1.37447596,0.01206323,1.39257080,1.33828627,2010-03-24,1.33828627,target,601.57547993,10.88541450,21.77082900,2.00000000,34,1088.54144991,1110.31227891
development_70pct,55,SHORT,2010-03-24,2010-03-25,1.33299565,0.01272120,1.35207745,1.29483207,2010-03-30,1.35207745,stop,581.86996567,11.10312279,-11.10312279,-1.00000000,4,1110.31227891,1099.20915612
development_70pct,56,SHORT,2010-04-27,2010-04-28,1.31729746,0.01302665,1.33683743,1.27821751,2010-05-06,1.27821751,target,562.54381556,10.99209156,21.98418312,2.00000000,7,1099.20915612,1121.19333925
development_70pct,57,SHORT,2010-05-06,2010-05-07,1.26284957,0.01554159,1.28616196,1.21622479,2010-05-10,1.28789639,gap_through_stop,480.94310591,11.21193339,-12.04609801,-1.07439971,2,1121.19333925,1109.14724124
development_70pct,58,SHORT,2010-05-14,2010-05-17,1.23722565,0.01726228,1.26311907,1.18543882,2010-05-21,1.26311907,stop,428.35110891,11.09147241,-11.09147241,-1.00000000,5,1109.14724124,1098.05576883
development_70pct,59,LONG,2010-07-29,2010-07-30,1.30765116,0.01334402,1.28763514,1.34768321,2010-08-11,1.28763514,stop,548.58835207,10.98055769,-10.98055769,-1.00000000,9,1098.05576883,1087.07521114
development_70pct,60,LONG,2010-09-22,2010-09-23,1.33922589,0.01615816,1.31498865,1.38770036,2010-10-06,1.38770036,target,448.51456081,10.87075211,21.74150422,2.00000000,10,1087.07521114,1108.81671536
development_70pct,61,SHORT,2011-01-07,2011-01-10,1.28980672,0.01714525,1.31552460,1.23837097,2011-01-13,1.31552460,stop,431.14630742,11.08816715,-11.08816715,-1.00000000,4,1108.81671536,1097.72854821
development_70pct,62,LONG,2011-01-26,2011-01-27,1.37080193,0.01687593,1.34548803,1.42142972,2011-02-14,1.34548803,stop,433.64663559,10.97728548,-10.97728548,-1.00000000,13,1097.72854821,1086.75126273
development_70pct,63,LONG,2011-03-21,2011-03-22,1.42184806,0.01484218,1.39958480,1.46637459,2011-04-27,1.46637459,target_gap,488.13654968,10.86751263,21.73502525,2.00000000,27,1086.75126273,1108.48628798
development_70pct,64,LONG,2011-04-27,2011-04-28,1.47799993,0.01534234,1.45498641,1.52402695,2011-05-06,1.45401680,gap_through_stop,481.66758311,11.08486288,-11.55189189,-1.04213214,7,1108.48628798,1096.93439609
development_70pct,65,LONG,2011-06-06,2011-06-07,1.45815098,0.01754441,1.43183437,1.51078420,2011-06-15,1.43183437,stop,416.82207513,10.96934396,-10.96934396,-1.00000000,7,1096.93439609,1085.96505213
development_70pct,66,SHORT,2011-09-06,2011-09-07,1.40038371,0.01844321,1.42804852,1.34505409,2011-09-22,1.34505409,target,392.54380118,10.85965052,21.71930104,2.00000000,12,1085.96505213,1107.68435318
development_70pct,67,SHORT,2011-11-24,2011-11-25,1.33280027,0.01954494,1.36211768,1.27416545,2012-01-06,1.27416545,target,377.82479885,11.07684353,22.15368706,2.00000000,31,1107.68435318,1129.83804024
development_70pct,68,SHORT,2012-01-09,2012-01-10,1.27759600,0.01441841,1.29922361,1.23434076,2012-01-23,1.29922361,stop,522.40521272,11.29838040,-11.29838040,-1.00000000,10,1129.83804024,1118.53965984
development_70pct,69,LONG,2012-02-29,2012-03-01,1.33262265,0.01960935,1.30320862,1.39145070,2012-03-14,1.30320862,stop,380.27425122,11.18539660,-11.18539660,-1.00000000,10,1118.53965984,1107.35426324
development_70pct,70,SHORT,2012-05-07,2012-05-08,1.30616510,0.01115856,1.32290294,1.27268942,2012-05-16,1.27268942,target,661.58733979,11.07354263,22.14708526,2.00000000,7,1107.35426324,1129.50134850
development_70pct,71,SHORT,2012-05-16,2012-05-17,1.27338254,0.01109654,1.29002736,1.24009292,2012-05-30,1.24009292,target,678.59068629,11.29501349,22.59002697,2.00000000,10,1129.50134850,1152.09137547
development_70pct,72,SHORT,2012-05-31,2012-06-01,1.23609388,0.01158744,1.25347504,1.20133156,2012-06-05,1.25347504,stop,662.83921826,11.52091375,-11.52091375,-1.00000000,3,1152.09137547,1140.57046172
development_70pct,73,SHORT,2012-07-09,2012-07-10,1.23180020,0.01422877,1.25314335,1.18911390,2012-08-23,1.25344694,gap_through_stop,534.39649819,11.40570462,-11.56794101,-1.01422414,33,1140.57046172,1129.00252071
development_70pct,74,LONG,2012-09-14,2012-09-17,1.31164753,0.01290233,1.29229403,1.35035454,2012-09-24,1.29229403,stop,583.35826074,11.29002521,-11.29002521,-1.00000000,6,1129.00252071,1117.71249550
development_70pct,75,LONG,2012-10-17,2012-10-18,1.31164753,0.01193713,1.29374184,1.34745893,2012-10-24,1.29374184,stop,624.22176404,11.17712495,-11.17712495,-1.00000000,5,1117.71249550,1106.53537054
development_70pct,76,LONG,2012-12-05,2012-12-06,1.30701864,0.00929792,1.29307175,1.33491240,2012-12-07,1.29307175,stop,793.39259238,11.06535371,-11.06535371,-1.00000000,2,1106.53537054,1095.47001684
development_70pct,77,LONG,2012-12-17,2012-12-18,1.31648242,0.00968615,1.30195319,1.34554088,2013-01-04,1.30195319,stop,753.97665687,10.95470017,-10.95470017,-1.00000000,14,1095.47001684,1084.51531667
development_70pct,78,LONG,2013-02-01,2013-02-04,1.36472189,0.01087482,1.34840967,1.39734635,2013-02-05,1.34840967,stop,664.84805403,10.84515317,-10.84515317,-1.00000000,2,1084.51531667,1073.67016350
development_70pct,79,SHORT,2013-03-18,2013-03-19,1.29449844,0.01203591,1.31255231,1.25839071,2013-04-11,1.31255231,stop,594.70370044,10.73670164,-10.73670164,-1.00000000,18,1073.67016350,1062.93346187
development_70pct,80,SHORT,2013-05-15,2013-05-16,1.28839409,0.01155941,1.30573320,1.25371587,2013-05-30,1.30573320,stop,613.02651820,10.62933462,-10.62933462,-1.00000000,11,1062.93346187,1052.30412725
development_70pct,81,LONG,2013-07-26,2013-07-29,1.32865644,0.01131801,1.31167942,1.36261047,2013-09-05,1.31167942,stop,619.84041085,10.52304127,-10.52304127,-1.00000000,29,1052.30412725,1041.78108598
development_70pct,82,LONG,2013-09-19,2013-09-20,1.35349143,0.00917285,1.33973215,1.38100999,2013-10-24,1.38100999,target,757.14796285,10.41781086,20.83562172,2.00000000,24,1041.78108598,1062.61670770
development_70pct,83,LONG,2013-12-06,2013-12-09,1.37082076,0.00910946,1.35715657,1.39814914,2014-01-09,1.35715657,stop,777.66547853,10.62616708,-10.62616708,-1.00000000,24,1062.61670770,1051.99054062
development_70pct,84,LONG,2014-03-07,2014-03-10,1.38775170,0.00906643,1.37415205,1.41495100,2014-03-28,1.37415205,stop,773.54224309,10.51990541,-10.51990541,-1.00000000,15,1051.99054062,1041.47063521
development_70pct,85,SHORT,2014-07-18,2014-07-21,1.35319829,0.00572829,1.36179073,1.33601342,2014-08-06,1.33601342,target,1212.07826795,10.41470635,20.82941270,2.00000000,13,1041.47063521,1062.30004792
development_70pct,86,SHORT,2014-08-21,2014-08-22,1.32795072,0.00622724,1.33729157,1.30926900,2014-09-04,1.30926900,target,1137.26176674,10.62300048,21.24600096,2.00000000,10,1062.30004792,1083.54604888
development_70pct,87,SHORT,2014-09-09,2014-09-10,1.29399586,0.00779569,1.30568939,1.27060880,2014-09-25,1.27060880,target,926.62010506,10.83546049,21.67092098,2.00000000,12,1083.54604888,1105.21696985
development_70pct,88,SHORT,2014-09-29,2014-09-30,1.26909995,0.00824060,1.28146086,1.24437814,2014-10-15,1.28146086,stop,894.12305065,11.05216970,-11.05216970,-1.00000000,12,1105.21696985,1094.16480016
development_70pct,89,SHORT,2014-11-07,2014-11-10,1.24618351,0.01137564,1.26324697,1.21205661,2014-12-31,1.21205661,target,641.23291563,10.94164800,21.88329600,2.00000000,38,1094.16480016,1116.04809616
development_70pct,90,SHORT,2015-01-01,2015-01-02,1.20886827,0.00926286,1.22276255,1.18107969,2015-01-07,1.18107969,target,803.24251648,11.16048096,22.32096192,2.00000000,4,1116.04809616,1138.36905808
development_70pct,91,SHORT,2015-01-07,2015-01-08,1.18389428,0.01013797,1.19910122,1.15348038,2015-01-16,1.15348038,target,748.58481573,11.38369058,22.76738116,2.00000000,7,1138.36905808,1161.13643924
development_70pct,92,SHORT,2015-01-23,2015-01-26,1.11408198,0.01502501,1.13661949,1.06900695,2015-01-27,1.13661949,stop,515.20162698,11.61136439,-11.61136439,-1.00000000,2,1161.13643924,1149.52507485
development_70pct,93,SHORT,2015-03-02,2015-03-03,1.11766803,0.01191726,1.13554392,1.08191626,2015-03-10,1.08191626,target,643.05905270,11.49525075,22.99050150,2.00000000,6,1149.52507485,1172.51557635
development_70pct,94,SHORT,2015-03-10,2015-03-11,1.07093906,0.01327733,1.09085506,1.03110707,2015-03-19,1.09085506,stop,588.73049701,11.72515576,-11.72515576,-1.00000000,7,1172.51557635,1160.79042058
development_70pct,95,SHORT,2015-07-20,2015-07-21,1.08348227,0.01354437,1.10379882,1.04284915,2015-07-27,1.10379882,stop,571.35188485,11.60790421,-11.60790421,-1.00000000,5,1160.79042058,1149.18251638
development_70pct,96,LONG,2015-08-21,2015-08-24,1.13779879,0.01259527,1.11890588,1.17558460,2015-08-28,1.11890588,stop,608.26128112,11.49182516,-11.49182516,-1.00000000,5,1149.18251638,1137.69069121
development_70pct,97,LONG,2015-10-15,2015-10-16,1.13669944,0.01135907,1.11966084,1.17077664,2015-10-22,1.11966084,stop,667.71366410,11.37690691,-11.37690691,-1.00000000,5,1137.69069121,1126.31378430
development_70pct,98,SHORT,2015-10-29,2015-10-30,1.09920311,0.01172161,1.11678552,1.06403828,2015-11-18,1.06403828,target,640.59110083,11.26313784,22.52627569,2.00000000,14,1126.31378430,1148.84005999
development_70pct,99,SHORT,2015-11-18,2015-11-19,1.06730413,0.01074012,1.08341432,1.03508376,2015-12-03,1.08341432,stop,713.11408156,11.48840060,-11.48840060,-1.00000000,11,1148.84005999,1137.35165939
development_70pct,100,LONG,2016-02-04,2016-02-05,1.11999643,0.01188219,1.10217315,1.15564299,2016-02-22,1.10217315,stop,638.12691226,11.37351659,-11.37351659,-1.00000000,12,1137.35165939,1125.97814279
development_70pct,101,LONG,2016-03-17,2016-03-18,1.13154173,0.01246148,1.11284950,1.16892618,2016-05-27,1.11284950,stop,602.37777908,11.25978143,-11.25978143,-1.00000000,51,1125.97814279,1114.71836137
development_70pct,102,SHORT,2016-05-30,2016-05-31,1.11500120,0.00838109,1.12757284,1.08985792,2016-06-03,1.12757284,stop,886.69295760,11.14718361,-11.14718361,-1.00000000,4,1114.71836137,1103.57117775
development_70pct,103,LONG,2016-08-19,2016-08-22,1.13007128,0.00882544,1.11683313,1.15654759,2016-08-29,1.11683313,stop,833.62914860,11.03571178,-11.03571178,-1.00000000,6,1103.57117775,1092.53546598
development_70pct,104,SHORT,2016-10-17,2016-10-18,1.10120034,0.00807960,1.11331975,1.07696153,2016-11-09,1.11331975,stop,901.47609699,10.92535466,-10.92535466,-1.00000000,17,1092.53546598,1081.61011132
development_70pct,105,SHORT,2016-11-14,2016-11-15,1.07469106,0.01057120,1.09054786,1.04297744,2016-12-15,1.04297744,target,682.11091632,10.81610111,21.63220223,2.00000000,23,1081.61011132,1103.24231354
development_70pct,106,SHORT,2016-12-15,2016-12-16,1.04177511,0.01241658,1.06039998,1.00452536,2017-01-05,1.06039998,stop,592.34892424,11.03242314,-11.03242314,-1.00000000,15,1103.24231354,1092.20989041
development_70pct,107,LONG,2017-03-27,2017-03-28,1.08627164,0.00787139,1.07446456,1.10988580,2017-03-29,1.07446456,stop,925.04654310,10.92209890,-10.92209890,-1.00000000,2,1092.20989041,1081.28779150
development_70pct,108,LONG,2017-05-05,2017-05-08,1.09669566,0.00751113,1.08542897,1.11922904,2017-05-11,1.08542897,stop,959.72086542,10.81287792,-10.81287792,-1.00000000,4,1081.28779150,1070.47491359
development_70pct,109,LONG,2017-05-17,2017-05-18,1.11542404,0.00899822,1.10192671,1.14241869,2017-06-29,1.14241869,target,793.10146324,10.70474914,21.40949827,2.00000000,31,1070.47491359,1091.88441186
development_70pct,110,LONG,2017-06-30,2017-07-03,1.14250457,0.00851429,1.12973314,1.16804743,2017-07-24,1.16804743,target_gap,854.94301099,10.91884412,21.83768824,2.00000000,15,1091.88441186,1113.72210010
development_70pct,111,LONG,2017-07-24,2017-07-25,1.16388690,0.00913364,1.15018645,1.19128781,2017-08-28,1.19128781,target_gap,812.90896897,11.13722100,22.27444200,2.00000000,25,1113.72210010,1135.99654210
development_70pct,112,LONG,2017-08-28,2017-08-29,1.19651580,0.00978372,1.18184022,1.22586695,2017-09-26,1.18184022,stop,774.07295967,11.35996542,-11.35996542,-1.00000000,21,1135.99654210,1124.63657668
development_70pct,113,LONG,2018-01-15,2018-01-16,1.22699392,0.01054798,1.21117195,1.25863786,2018-04-26,1.21117195,stop,710.80687798,11.24636577,-11.24636577,-1.00000000,73,1124.63657668,1113.39021091
development_70pct,114,SHORT,2018-05-03,2018-05-04,1.19892573,0.00937856,1.21299358,1.17079005,2018-05-23,1.17079005,target,791.44353157,11.13390211,22.26780422,2.00000000,14,1113.39021091,1135.65801513
development_70pct,115,SHORT,2018-08-10,2018-08-13,1.13958812,0.00889631,1.15293258,1.11289918,2018-08-21,1.15293258,stop,851.03291259,11.35658015,-11.35658015,-1.00000000,7,1135.65801513,1124.30143498
development_70pct,116,SHORT,2018-10-04,2018-10-05,1.15175533,0.00902988,1.16530016,1.12466568,2018-11-12,1.12466568,target,830.05977920,11.24301435,22.48602870,2.00000000,27,1124.30143498,1146.78746368
development_70pct,117,SHORT,2018-11-13,2018-11-14,1.13160574,0.00839494,1.14419816,1.10642091,2018-11-19,1.14419816,stop,910.69698811,11.46787464,-11.46787464,-1.00000000,4,1146.78746368,1135.31958904
development_70pct,118,LONG,2019-01-10,2019-01-11,1.15151656,0.00913998,1.13780658,1.17893651,2019-01-17,1.13780658,stop,828.09735284,11.35319589,-11.35319589,-1.00000000,5,1135.31958904,1123.96639315
development_70pct,119,SHORT,2019-03-08,2019-03-11,1.12310338,0.00669900,1.13315188,1.10300638,2019-03-14,1.13328576,gap_through_stop,1118.54151715,11.23966393,-11.38941553,-1.01332349,4,1123.96639315,1112.57697762
development_70pct,120,SHORT,2019-04-25,2019-04-26,1.11370981,0.00604321,1.12277462,1.09558019,2019-04-30,1.12277462,stop,1227.35854817,11.12576978,-11.12576978,-1.00000000,3,1112.57697762,1101.45120784
development_70pct,121,LONG,2019-06-24,2019-06-25,1.14001691,0.00683765,1.12976044,1.16052987,2019-07-02,1.12870634,gap_through_stop,1073.90795004,11.01451208,-12.14651898,-1.10277413,6,1101.45120784,1089.30468886
development_70pct,122,SHORT,2019-08-01,2019-08-02,1.10818064,0.00587999,1.11700063,1.09054067,2019-08-05,1.11700063,stop,1235.04159272,10.89304689,-10.89304689,-1.00000000,2,1089.30468886,1078.41164197
development_70pct,123,SHORT,2019-09-27,2019-09-30,1.09416366,0.00695083,1.10458990,1.07331117,2019-10-11,1.10458990,stop,1034.32423262,10.78411642,-10.78411642,-1.00000000,10,1078.41164197,1067.62752555
holdout_30pct,1,LONG,2019-12-12,2019-12-13,1.11834311,0.00475382,1.11121238,1.13260458,2019-12-18,1.11121238,stop,1402.38083559,10.00000000,-10.00000000,-1.00000000,4,1000.00000000,990.00000000
holdout_30pct,2,SHORT,2020-02-13,2020-02-14,1.08459866,0.00568422,1.09312499,1.06754599,2020-02-27,1.09312499,stop,1161.10869290,9.90000000,-9.90000000,-1.00000000,10,990.00000000,980.10000000
holdout_30pct,3,LONG,2020-03-09,2020-03-10,1.13974392,0.01040846,1.12413123,1.17096931,2020-03-12,1.12413123,stop,627.75845890,9.80100000,-9.80100000,-1.00000000,3,980.10000000,970.29900000
holdout_30pct,4,LONG,2020-05-29,2020-06-01,1.11145687,0.00996314,1.09651216,1.14134628,2020-07-15,1.14134628,target,649.25932638,9.70299000,19.40598000,2.00000000,33,970.29900000,989.70498000
holdout_30pct,5,LONG,2020-07-15,2020-07-16,1.14173496,0.00906341,1.12813985,1.16892518,2020-07-27,1.16892518,target,727.98592993,9.89704980,19.79409960,2.00000000,8,989.70498000,1009.49907960
holdout_30pct,6,LONG,2020-07-27,2020-07-28,1.17665052,0.00947464,1.16243856,1.20507445,2020-09-25,1.16243856,stop,710.31640671,10.09499080,-10.09499080,-1.00000000,44,1009.49907960,999.40408880
holdout_30pct,7,LONG,2020-11-09,2020-11-10,1.18232656,0.00986753,1.16752527,1.21192913,2020-12-03,1.21192913,target,675.21422260,9.99404089,19.98808178,2.00000000,18,999.40408880,1019.39217058
holdout_30pct,8,LONG,2020-12-03,2020-12-04,1.21453547,0.00868359,1.20151009,1.24058624,2021-02-03,1.20151009,stop,782.61975026,10.19392171,-10.19392171,-1.00000000,44,1019.39217058,1009.19824887
holdout_30pct,9,SHORT,2021-03-25,2021-03-26,1.17760670,0.00821022,1.18992203,1.15297605,2021-04-07,1.18992203,stop,819.46545389,10.09198249,-10.09198249,-1.00000000,9,1009.19824887,999.10626639
holdout_30pct,10,LONG,2021-04-29,2021-04-30,1.21248865,0.00671439,1.20241707,1.23263182,2021-05-03,1.20241707,stop,992.00511585,9.99106266,-9.99106266,-1.00000000,2,999.10626639,989.11520372
holdout_30pct,11,LONG,2021-05-10,2021-05-11,1.21421111,0.00810628,1.20205168,1.23852996,2021-06-17,1.19918454,gap_through_stop,813.45554072,9.89115204,-12.22344611,-1.23579600,28,989.11520372,976.89175761
holdout_30pct,12,SHORT,2021-07-14,2021-07-15,1.18333387,0.00709698,1.19397934,1.16204295,2021-09-29,1.16204295,target,917.66021103,9.76891758,19.53783515,2.00000000,55,976.89175761,996.42959276
holdout_30pct,13,SHORT,2021-09-30,2021-10-01,1.15742075,0.00608687,1.16655106,1.13916015,2021-10-19,1.16655106,stop,1091.34358758,9.96429593,-9.96429593,-1.00000000,13,996.42959276,986.46529684
holdout_30pct,14,SHORT,2021-11-11,2021-11-12,1.14478040,0.00722407,1.15561650,1.12310820,2021-11-23,1.12310820,target,910.35100444,9.86465297,19.72930594,2.00000000,8,986.46529684,1006.19460277
holdout_30pct,15,SHORT,2022-01-27,2022-01-28,1.11461592,0.00766657,1.12611578,1.09161620,2022-02-01,1.12611578,stop,874.96249580,10.06194603,-10.06194603,-1.00000000,3,1006.19460277,996.13265675
holdout_30pct,16,SHORT,2022-03-07,2022-03-08,1.08695650,0.01196184,1.10489926,1.05107099,2022-03-09,1.10489926,stop,555.17266328,9.96132657,-9.96132657,-1.00000000,2,996.13265675,986.17133018
holdout_30pct,17,SHORT,2022-04-08,2022-04-11,1.08849466,0.01062415,1.10443089,1.05662220,2022-04-27,1.05662220,target,618.82344857,9.86171330,19.72342660,2.00000000,13,986.17133018,1005.89475678
holdout_30pct,18,SHORT,2022-04-27,2022-04-28,1.05550921,0.01101499,1.07203169,1.02246424,2022-05-24,1.07203169,stop,608.80358940,10.05894757,-10.05894757,-1.00000000,19,1005.89475678,995.83580921
holdout_30pct,19,SHORT,2022-06-14,2022-06-15,1.04405928,0.01142211,1.06119244,1.00979295,2022-06-27,1.06119244,stop,581.23285434,9.95835809,-9.95835809,-1.00000000,9,995.83580921,985.87745112
holdout_30pct,20,SHORT,2022-07-12,2022-07-13,1.00331092,0.01244129,1.02197285,0.96598706,2022-07-19,1.02197285,stop,528.28271899,9.85877451,-9.85877451,-1.00000000,5,985.87745112,976.01867661
holdout_30pct,21,SHORT,2022-08-19,2022-08-22,1.00352240,0.01134726,1.02054329,0.96948061,2022-09-26,0.96948061,target_gap,573.42392116,9.76018677,19.52037353,2.00000000,26,976.01867661,995.53905014
holdout_30pct,22,SHORT,2022-09-26,2022-09-27,0.96237123,0.01308386,0.98199703,0.92311964,2022-09-30,0.98295557,gap_through_stop,507.26046339,9.95539050,-10.44162431,-1.04884126,4,995.53905014,985.09742583
holdout_30pct,23,LONG,2022-12-15,2022-12-16,1.06405616,0.01187079,1.04624998,1.09966852,2023-02-02,1.09966852,target_gap,553.23338582,9.85097426,19.70194852,2.00000000,35,985.09742583,1004.79937435
holdout_30pct,24,LONG,2023-02-02,2023-02-03,1.09051251,0.00901729,1.07698658,1.11756439,2023-02-06,1.07698658,stop,742.86861013,10.04799374,-10.04799374,-1.00000000,2,1004.79937435,994.75138060
holdout_30pct,25,LONG,2023-03-23,2023-03-24,1.08350575,0.01123281,1.06665653,1.11720419,2023-05-31,1.06665653,stop,590.38417321,9.94751381,-9.94751381,-1.00000000,49,994.75138060,984.80386680
holdout_30pct,26,LONG,2023-06-22,2023-06-23,1.09589040,0.00784062,1.08412948,1.11941225,2023-06-30,1.08412948,stop,837.35255658,9.84803867,-9.84803867,-1.00000000,6,984.80386680,974.95582813
holdout_30pct,27,LONG,2023-07-13,2023-07-14,1.12234700,0.00875550,1.10921375,1.14861348,2023-07-24,1.10921375,stop,742.35724002,9.74955828,-9.74955828,-1.00000000,7,974.95582813,965.20626985
holdout_30pct,28,SHORT,2023-08-25,2023-08-28,1.07973862,0.00766544,1.09123677,1.05674231,2023-08-30,1.09123677,stop,839.44457763,9.65206270,-9.65206270,-1.00000000,3,965.20626985,955.55420715
holdout_30pct,29,SHORT,2023-09-15,2023-09-18,1.06682599,0.00770246,1.07837968,1.04371860,2023-11-14,1.07837968,stop,827.05519655,9.55554207,-9.55554207,-1.00000000,42,955.55420715,945.99866508
